"name","timestamp","resource_type","mode","owner_type","transaction_id","database_id","lockspace_workspace_id","lockspace_sub_id","lockspace_nest_id","resource_0","resource_1","resource_2","object_id","associated_object_id","duration","resource_description","database_name"
"lock_acquired","2014-03-10 12:05:22.4266795","OBJECT","IS","Transaction","197896","18","19250225888","2","1","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:22.4266579","OBJECT","SCH_S","Transaction","197898","18","19250225888","2","0","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:22.4266466","KEY","S","Transaction","197895","18","19250225888","2","1","74","181141506","4256778070","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:22.4266456","KEY","S","Transaction","197895","18","19250225888","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:22.4266435","KEY","S","Transaction","197895","18","19250225888","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:22.4266250","DATABASE","S","SharedXactWorkspace","0","18","19250225888","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:22.4265383","OBJECT","IS","Transaction","197888","16","19250225888","2","1","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:22.4265167","OBJECT","SCH_S","Transaction","197890","16","19250225888","2","0","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:22.4265065","KEY","S","Transaction","197887","16","19250225888","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:22.4265049","KEY","S","Transaction","197887","16","19250225888","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:22.4265029","KEY","S","Transaction","197887","16","19250225888","2","1","74","1756692482","2885883163","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:22.4264803","DATABASE","S","SharedXactWorkspace","0","16","19250225888","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:17.4258628","DATABASE","S","SharedXactWorkspace","0","18","19250225888","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:17.4258490","DATABASE","S","SharedXactWorkspace","0","16","19250225888","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:17.4254337","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:17.4254070","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:07.4251914","DATABASE","S","SharedXactWorkspace","0","18","19250147632","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:07.4251776","DATABASE","S","SharedXactWorkspace","0","16","19250147632","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:05:07.4250719","DATABASE","S","SharedXactWorkspace","0","18","19250229552","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:05:07.4250257","DATABASE","S","SharedXactWorkspace","0","16","19250229552","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4254599","OBJECT","IS","Transaction","197759","18","19250245488","2","1","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4254373","OBJECT","SCH_S","Transaction","197761","18","19250245488","2","0","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4254260","KEY","S","Transaction","197758","18","19250245488","2","1","74","181141506","4256778070","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4254245","KEY","S","Transaction","197758","18","19250245488","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4254229","KEY","S","Transaction","197758","18","19250245488","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4254039","DATABASE","S","SharedXactWorkspace","0","18","19250245488","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4253151","OBJECT","IS","Transaction","197751","16","19250245488","2","1","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4252926","OBJECT","SCH_S","Transaction","197753","16","19250245488","2","0","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4252823","KEY","S","Transaction","197750","16","19250245488","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4252808","KEY","S","Transaction","197750","16","19250245488","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4252782","KEY","S","Transaction","197750","16","19250245488","2","1","74","1756692482","2885883163","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4252607","DATABASE","S","SharedXactWorkspace","0","16","19250245488","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4247829","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4247685","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:57.4246356","DATABASE","S","SharedXactWorkspace","0","18","19250225600","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:57.4245899","DATABASE","S","SharedXactWorkspace","0","16","19250225600","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:47.4235833","DATABASE","S","SharedXactWorkspace","0","18","19250147632","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:47.4235592","DATABASE","S","SharedXactWorkspace","0","16","19250147632","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:47.4232559","DATABASE","S","SharedXactWorkspace","0","18","19250127152","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:47.4232122","DATABASE","S","SharedXactWorkspace","0","16","19250127152","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:37.4240258","DATABASE","S","SharedXactWorkspace","0","18","19250127152","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:37.4240022","DATABASE","S","SharedXactWorkspace","0","16","19250127152","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:37.4236090","DATABASE","S","SharedXactWorkspace","0","18","19250209504","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:37.4234725","DATABASE","S","SharedXactWorkspace","0","16","19250209504","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:32.4251642","OBJECT","IS","Transaction","197595","18","19250129056","2","1","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:32.4251145","OBJECT","SCH_S","Transaction","197597","18","19250129056","2","0","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:32.4250893","KEY","S","Transaction","197594","18","19250129056","2","1","74","181141506","4256778070","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:32.4250862","KEY","S","Transaction","197594","18","19250129056","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:32.4250821","KEY","S","Transaction","197594","18","19250129056","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:32.4250411","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:32.4248419","OBJECT","IS","Transaction","197587","16","19250129056","2","1","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:32.4247921","OBJECT","SCH_S","Transaction","197589","16","19250129056","2","0","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:32.4247680","KEY","S","Transaction","197586","16","19250129056","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:32.4247649","KEY","S","Transaction","197586","16","19250129056","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:32.4247593","KEY","S","Transaction","197586","16","19250129056","2","1","74","1756692482","2885883163","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:32.4247172","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.8486683","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.8485718","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.8485220","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.8448911","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.8447915","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.8447391","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.7813738","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.7812978","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.7812588","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.7779189","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.7778506","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.7778167","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.4224392","DATABASE","S","SharedXactWorkspace","0","18","19250129056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.4224151","DATABASE","S","SharedXactWorkspace","0","16","19250129056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:27.4220809","DATABASE","S","SharedXactWorkspace","0","18","19250245488","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:27.4220358","DATABASE","S","SharedXactWorkspace","0","16","19250245488","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:17.4229279","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:17.4229022","DATABASE","S","SharedXactWorkspace","0","16","19250229984","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:17.4223355","DATABASE","S","SharedXactWorkspace","0","18","19250147632","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:17.4222873","DATABASE","S","SharedXactWorkspace","0","16","19250147632","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4225793","OBJECT","IS","Transaction","152594","18","19250212000","2","1","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4225306","OBJECT","SCH_S","Transaction","152596","18","19250212000","2","0","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4225044","KEY","S","Transaction","152593","18","19250212000","2","1","74","181141506","4256778070","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4225018","KEY","S","Transaction","152593","18","19250212000","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4224977","KEY","S","Transaction","152593","18","19250212000","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4224613","DATABASE","S","SharedXactWorkspace","0","18","19250212000","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4222745","OBJECT","IS","Transaction","152586","16","19250212000","2","1","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4222247","OBJECT","SCH_S","Transaction","152588","16","19250212000","2","0","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4222005","KEY","S","Transaction","152585","16","19250212000","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4221969","KEY","S","Transaction","152585","16","19250212000","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4221913","KEY","S","Transaction","152585","16","19250212000","2","1","74","1756692482","2885883163","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4221574","DATABASE","S","SharedXactWorkspace","0","16","19250212000","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4212499","DATABASE","S","SharedXactWorkspace","0","18","19250245056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4212253","DATABASE","S","SharedXactWorkspace","0","16","19250245056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:04:07.4209912","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:04:07.4209445","DATABASE","S","SharedXactWorkspace","0","16","19250229984","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:57.4206438","DATABASE","S","SharedXactWorkspace","0","18","19074638416","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:57.4206201","DATABASE","S","SharedXactWorkspace","0","16","19074638416","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:57.4202988","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:57.4202542","DATABASE","S","SharedXactWorkspace","0","16","19250229984","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:47.4207628","DATABASE","S","SharedXactWorkspace","0","18","19250147632","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:47.4207515","DATABASE","S","SharedXactWorkspace","0","16","19250147632","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:47.4203810","DATABASE","S","SharedXactWorkspace","0","18","19250212000","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:47.4203045","DATABASE","S","SharedXactWorkspace","0","16","19250212000","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:42.4221651","OBJECT","IS","Transaction","152437","18","19250229984","2","1","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:42.4221159","OBJECT","SCH_S","Transaction","152439","18","19250229984","2","0","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:42.4220897","KEY","S","Transaction","152436","18","19250229984","2","1","74","181141506","4256778070","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:42.4220866","KEY","S","Transaction","152436","18","19250229984","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:42.4220825","KEY","S","Transaction","152436","18","19250229984","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:42.4220425","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:42.4218500","OBJECT","IS","Transaction","152429","16","19250229984","2","1","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:42.4218017","OBJECT","SCH_S","Transaction","152431","16","19250229984","2","0","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:42.4217776","KEY","S","Transaction","152428","16","19250229984","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:42.4217745","KEY","S","Transaction","152428","16","19250229984","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:42.4217684","KEY","S","Transaction","152428","16","19250229984","2","1","74","1756692482","2885883163","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:42.4217268","DATABASE","S","SharedXactWorkspace","0","16","19250229984","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:37.4205611","DATABASE","S","SharedXactWorkspace","0","18","19074638416","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:37.4205375","DATABASE","S","SharedXactWorkspace","0","16","19074638416","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:37.4201515","DATABASE","S","SharedXactWorkspace","0","18","19250212000","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:37.4201033","DATABASE","S","SharedXactWorkspace","0","16","19250212000","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:27.4200637","DATABASE","S","SharedXactWorkspace","0","18","19074638416","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:27.4200396","DATABASE","S","SharedXactWorkspace","0","16","19074638416","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:27.4193939","DATABASE","S","SharedXactWorkspace","0","18","19250163280","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:27.4193467","DATABASE","S","SharedXactWorkspace","0","16","19250163280","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4203399","OBJECT","IS","Transaction","152310","18","19250163568","2","1","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4202942","OBJECT","SCH_S","Transaction","152312","18","19250163568","2","0","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4202696","KEY","S","Transaction","152309","18","19250163568","2","1","74","181141506","4256778070","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4202670","KEY","S","Transaction","152309","18","19250163568","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4202624","KEY","S","Transaction","152309","18","19250163568","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4202254","DATABASE","S","SharedXactWorkspace","0","18","19250163568","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4200376","OBJECT","IS","Transaction","152302","16","19250163568","2","1","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4199924","OBJECT","SCH_S","Transaction","152304","16","19250163568","2","0","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4199693","KEY","S","Transaction","152301","16","19250163568","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4199662","KEY","S","Transaction","152301","16","19250163568","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4199611","KEY","S","Transaction","152301","16","19250163568","2","1","74","1756692482","2885883163","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4199267","DATABASE","S","SharedXactWorkspace","0","16","19250163568","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4188611","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4188442","DATABASE","S","SharedXactWorkspace","0","18","19250245056","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:17.4188390","DATABASE","S","SharedXactWorkspace","0","16","19250229984","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:17.4188175","DATABASE","S","SharedXactWorkspace","0","16","19250245056","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:12.4168316","DATABASE","S","SharedXactWorkspace","0","18","19250212000","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:12.4168100","DATABASE","S","SharedXactWorkspace","0","16","19250212000","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:12.4158456","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:12.4157963","DATABASE","S","SharedXactWorkspace","0","16","19250229984","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:07.4158230","DATABASE","S","SharedXactWorkspace","0","18","19074638416","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:07.4157948","DATABASE","S","SharedXactWorkspace","0","16","19074638416","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:03:02.4148498","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:03:02.4148241","DATABASE","S","SharedXactWorkspace","0","16","19250229984","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:57.4152671","DATABASE","S","SharedXactWorkspace","0","18","19250163568","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:57.4152363","DATABASE","S","SharedXactWorkspace","0","16","19250163568","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:52.4163296","OBJECT","IS","Transaction","152150","18","19250245200","2","1","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:52.4162798","OBJECT","SCH_S","Transaction","152152","18","19250245200","2","0","2105058535","0","0","2105058535","2105058535","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:52.4162526","KEY","S","Transaction","152149","18","19250245200","2","1","74","181141506","4256778070","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:52.4162490","KEY","S","Transaction","152149","18","19250245200","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:52.4162449","KEY","S","Transaction","152149","18","19250245200","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:52.4162023","DATABASE","S","SharedXactWorkspace","0","18","19250245200","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:52.4160011","OBJECT","IS","Transaction","152142","16","19250245200","2","1","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:52.4159513","OBJECT","SCH_S","Transaction","152144","16","19250245200","2","0","1637580872","0","0","1637580872","1637580872","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:52.4159267","KEY","S","Transaction","152141","16","19250245200","2","1","74","2936799234","3907641226","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:52.4159236","KEY","S","Transaction","152141","16","19250245200","2","1","74","3775856642","1353810957","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:52.4159180","KEY","S","Transaction","152141","16","19250245200","2","1","74","1756692482","2885883163","0","562949958270976","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:52.4158800","DATABASE","S","SharedXactWorkspace","0","16","19250245200","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:52.4145511","DATABASE","S","SharedXactWorkspace","0","18","19250212000","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:52.4145064","DATABASE","S","SharedXactWorkspace","0","16","19250212000","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:47.4134367","DATABASE","S","SharedXactWorkspace","0","18","19250245200","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:47.4134208","DATABASE","S","SharedXactWorkspace","0","16","19250245200","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:42.4136949","DATABASE","S","SharedXactWorkspace","0","18","19250212000","0","0","0","0","0","0","0","0","","AdventureWorks2012"
"lock_acquired","2014-03-10 12:02:42.4126658","DATABASE","S","SharedXactWorkspace","0","16","19250212000","0","0","0","0","0","0","0","0","","AdventureWorksLT2012"
"lock_acquired","2014-03-10 12:02:37.4126997","DATABASE","S","SharedXactWorkspace","0","18","19250229984","0","0","0","0","0","0","0","0","","AdventureWorks2012"
